Static	Dynamic	Guided
0.000715367	0.000730335	0.000742286
0.000689966	0.0006693	0.000697384
0.000772875	0.000728537	0.000704511
0.000684899	0.0006812	0.000681089
0.000790727	0.000715544	0.000736083
0.000657395	0.00071613	0.000704841
0.000803801	0.000731047	0.000755674
0.000678787	0.000758702	0.000719715
0.000779289	0.000738494	0.00072885
0.000716756	0.000726719	0.000740894
0.000696598	0.00074414	0.000736735
0.000695228	0.000724235	0.000737132
0.00078099	0.000722021	0.000764391
0.000785203	0.000740355	0.000738385
0.000759758	0.000725429	0.000762821
0.000696616	0.000725226	0.000737388
0.000750133	0.000774948	0.000766975
0.000699202	0.000741679	0.000732377
0.000815048	0.000786192	0.000752504
0.00077991	0.000765967	0.000754326
0.000727959	0.000747557	0.000725464
0.000718287	0.00077085	0.000739829
0.000838385	0.000862719	0.000762877
0.000820991	0.000795063	0.000828731
