Static	Dynamic	Guided
0.06918839999999998	0.0780566	0.06897619999999999
0.0665092	0.0702032	0.0663112
0.0659659	0.07143530000000001	0.0654494
0.0700706	0.0686545	0.06707880000000001
0.0680185	0.067984	0.0673424
0.0633078	0.06528830000000001	0.0649578
0.06476	0.06664049999999999	0.0707669
0.0758092	0.08033539999999999	0.07934669999999999
0.0651193	0.0669498	0.0660477
0.0643818	0.065585	0.0653846
0.0675795	0.0694183	0.06829439999999999
0.0666995	0.0690128	0.06877799999999999
0.0635692	0.0653817	0.0652597
0.06987289999999999	0.0681079	0.06858070000000001
0.0641294	0.0692092	0.06753510000000001
0.0643014	0.0659151	0.0658156
