Static	Dynamic	Guided
0.00982174	0.01989	0.00934361
0.0102195	0.0161983	0.00732329
0.012761	0.0100652	0.00944816
0.0085063	0.00846464	0.010371700000000001
0.0116306	0.010566899999999999	0.00833199
0.00699862	0.008713	0.007319
0.00620712	0.00666711	0.00692039
0.00681873	0.008105800000000002	0.00731787
0.00599171	0.00652497	0.0069954
0.00644902	0.0067689	0.00714342
0.00563042	0.00667957	0.00691654
0.00566679	0.007002600000000001	0.00696384
0.00697173	0.0072895	0.00711507
0.00695412	0.00875155	0.00847423
0.013637799999999999	0.0171683	0.017194099999999997
0.0274248	0.057848000000000004	0.0434066
