Static	Dynamic	Guided
0.0135856	0.018890200000000003	0.00812832
0.00922169	0.015161	0.009148700000000001
0.0110167	0.00980648	0.00988616
0.00834442	0.007908	0.00737777
0.00875852	0.00866049	0.00793397
0.00795786	0.00877639	0.00780733
0.00589854	0.00660415	0.0067672
0.00677325	0.00765055	0.00704306
0.00636761	0.00658502	0.00712507
0.00642002	0.00670217	0.00726697
0.00559354	0.00663012	0.00685075
0.00633506	0.006819700000000001	0.00681365
0.00611202	0.0076304	0.00732436
0.00772797	0.00958043	0.00892776
0.014391	0.017540200000000002	0.016892700000000004
0.023753	0.0395369	0.0337728
