Static	Dynamic	Guided
0.042982599999999996	0.062349699999999994	0.0253245
0.0463416	0.038086800000000004	0.031171299999999996
0.0389419	0.036627	0.034215300000000004
0.0406242	0.0306623	0.0303764
0.03293309999999999	0.0311329	0.0293769
0.027490499999999998	0.028834	0.0308236
0.026683099999999994	0.026402299999999997	0.0260348
0.032177199999999996	0.029249900000000002	0.030891000000000002
0.0254423	0.0249802	0.025679
0.030008799999999995	0.026856099999999997	0.030089599999999994
0.0240662	0.024231299999999997	0.0276915
0.022932499999999998	0.0242549	0.0268885
0.027617400000000004	0.026780500000000002	0.0304022
0.0231304	0.0240087	0.028744799999999997
0.026429700000000004	0.0259793	0.0305555
0.0238091	0.023990099999999997	0.026358
