Static	Dynamic	Guided
0.0657707	0.0455874	0.0392843
0.046086199999999994	0.05655269999999999	0.049819800000000004
0.0502388	0.052232799999999996	0.0567988
0.049997900000000005	0.048947000000000004	0.0482663
0.051748699999999995	0.059001099999999994	0.0508238
0.043954599999999996	0.044747699999999994	0.043215199999999995
0.0498587	0.0523149	0.046273400000000006
0.0436851	0.0532558	0.050943300000000004
0.0402441	0.0400236	0.043328
0.0451785	0.0452605	0.04516130000000001
0.0387835	0.0394181	0.0407115
0.0439645	0.0420865	0.041765199999999995
0.0442064	0.0448548	0.046452600000000004
0.0418407	0.042294	0.0393404
0.0452522	0.044569199999999996	0.0447283
0.0415296	0.043706	0.0408813
