Static	Dynamic	Guided
0.0165551	0.0189456	0.0093042
0.00995896	0.012979499999999998	0.00720453
0.0193681	0.0108013	0.010006200000000002
0.00693707	0.010049200000000001	0.00775075
0.00929614	0.00981435	0.0100525
0.00941252	0.00789032	0.00725917
0.00603856	0.00666103	0.00693933
0.00693745	0.00752755	0.00740256
0.00566634	0.00652474	0.00692775
0.00615949	0.00663982	0.0070633
0.00514105	0.00658067	0.00684403
0.00535052	0.00684753	0.00662491
0.00586456	0.00771358	0.00749499
0.00753972	0.00987793	0.00894462
0.014099200000000003	0.0174377	0.0169581
0.0210292	0.034732900000000004	0.0402362
