Static	Dynamic	Guided
0.0157823	0.0188271	0.00818122
0.010146700000000002	0.013582200000000001	0.0074172
0.012315799999999998	0.0100646	0.0104587
0.00789782	0.00816592	0.00663363
0.0106863	0.00835848	0.00947171
0.00735486	0.00831044	0.0110147
0.00605915	0.00665707	0.00699287
0.00722549	0.00774298	0.00733584
0.00570652	0.00648871	0.00702171
0.00615615	0.00667931	0.00715772
0.00553436	0.00649013	0.00682671
0.00546059	0.00693097	0.006723100000000001
0.00632254	0.00763458	0.00774758
0.00777389	0.00948833	0.00881177
0.0133981	0.017406900000000003	0.0167606
0.0209623	0.034218599999999995	0.03439469999999999
