Static	Dynamic	Guided
0.000258343	0.000762957	0.00020513400000000002
0.00022825099999999998	0.000430235	0.000204626
0.000249144	0.000251756	0.0002049
0.000224976	0.000196607	0.000205109
0.000213792	0.000161454	0.000204902
0.000202526	0.000146864	0.00020413200000000002
0.000218809	0.000148214	0.000207378
0.000220962	0.000152997	0.00020418299999999998
0.000216356	0.000178177	0.000203776
0.000219637	0.00022193099999999997	0.000221058
0.00030919	0.000322977	0.00032141
0.00058829	0.000622411	0.000617383
0.000744422	0.000753775	0.0007507060000000001
0.0007319280000000001	0.0007565339999999999	0.000749805
0.00072581	0.0007535039999999999	0.0007558739999999999
0.000737171	0.00076242	0.0007443619999999999
