Static	Dynamic	Guided
0.0114581	0.0124676	0.0114597
0.00926326	0.0147516	0.0111454
0.00785098	0.0111365	0.00958568
0.00602059	0.00935564	0.00946204
0.00512377	0.00790987	0.00827729
0.00487574	0.00705008	0.00879651
0.00485433	0.00619799	0.00846592
0.00467812	0.00571603	0.00864877
0.00466248	0.00551028	0.00833146
0.00358822	0.00522829	0.00624917
0.00435313	0.00531684	0.00533948
0.00355459	0.00508125	0.00500093
0.00341647	0.0044107	0.00510151
0.00339384	0.00456254	0.00465617
0.00351835	0.00454351	0.00441364
0.00305166	0.00465143	0.00420033
0.00313003	0.00415049	0.00419359
0.00345056	0.00423313	0.00457283
0.00347385	0.00468746	0.00404127
0.00292093	0.00392042	0.00403142
0.00293113	0.00372504	0.0037351
0.00293413	0.00386858	0.00417166
0.00341343	0.00392887	0.00411985
0.00358673	0.00370024	0.00423799
