Static	Dynamic	Guided
0.0123826	0.0120992	0.0115058
0.00655283	0.00594251	0.0101989
0.00563666	0.004362	0.0098799
0.00408351	0.00345706	0.00949064
0.00432689	0.00314031	0.00904784
0.00417336	0.00293199	0.00882937
0.00427306	0.00303214	0.00834397
0.00316287	0.00295624	0.00813562
0.0036282	0.00308425	0.00838108
0.00318645	0.00316371	0.00683534
0.00308561	0.00332251	0.00541792
0.00304916	0.00327416	0.00517165
0.0029304	0.00330024	0.00500329
0.00326957	0.00342303	0.00469813
0.0030072	0.00338357	0.00462576
0.00332632	0.00335101	0.00445461
0.00339591	0.00339613	0.00428791
0.00331891	0.00309181	0.0043022
0.00316433	0.00346672	0.00422478
0.00299562	0.00338677	0.00426353
0.00298221	0.00334847	0.00413166
0.00309206	0.00329436	0.00412809
0.00307275	0.00317733	0.00414988
0.0032451	0.00312159	0.00421695
