Static	Dynamic	Guided
0.0114504	0.012391	0.0119651
0.00866463	0.0122554	0.0108537
0.00674163	0.00863754	0.0100364
0.00596392	0.00680795	0.00904038
0.00508144	0.00563011	0.00900828
0.00445696	0.00477441	0.00881561
0.00413467	0.00444153	0.00857183
0.00337162	0.00419933	0.00861719
0.00406254	0.00386086	0.00803213
0.0033671	0.00379707	0.00659255
0.00358958	0.00347861	0.00539207
0.00366982	0.00351273	0.00521374
0.00352875	0.00333106	0.00487969
0.00383316	0.00317437	0.00464385
0.00336618	0.00309871	0.0045027
0.00311976	0.00328899	0.00411838
0.00350822	0.00305718	0.00438857
0.00313068	0.0029109	0.00455242
0.00386407	0.00299736	0.00440044
0.00304193	0.0028959	0.00431802
0.00348811	0.00311835	0.00419958
0.00330438	0.0028461	0.0040114
0.00305196	0.00282544	0.00386471
0.00298585	0.00281536	0.00420655
