Static	Dynamic	Guided
0.0114441	0.0116158	0.011488
0.00794342	0.00692353	0.00999064
0.00728462	0.00816579	0.00978859
0.00654286	0.0080381	0.00954368
0.00710749	0.00796662	0.00922505
0.00671189	0.00811757	0.0088879
0.00652036	0.00870539	0.00875593
0.00609778	0.0078967	0.00848726
0.00610839	0.0088995	0.00858909
0.0060999	0.0083353	0.00865485
0.00668719	0.00844291	0.00852281
0.00609491	0.00844103	0.00824817
0.00661233	0.00822143	0.00844191
0.0060684	0.00856191	0.00853845
0.00615616	0.00833219	0.00830145
0.0061399	0.00867261	0.00904666
0.00681343	0.00831802	0.00859069
0.00650179	0.00834861	0.00822217
0.00652614	0.00866954	0.00842467
0.00602525	0.00883144	0.00871053
0.00627641	0.00745057	0.00856325
0.00620515	0.00827038	0.00835365
0.00649119	0.00881035	0.00826172
0.00627514	0.00789401	0.00785823
