Static	Dynamic	Guided
0.0115225	0.0114966	0.0114973
0.00745658	0.0073758	0.0112333
0.00661974	0.0052171	0.00985852
0.00474718	0.00392261	0.00906691
0.00405318	0.00332425	0.00921948
0.00421341	0.0030016	0.00877522
0.00355691	0.00280711	0.0084561
0.00354787	0.00292231	0.00846342
0.00337813	0.00272883	0.00854872
0.00342923	0.0030438	0.0068063
0.00369878	0.00307056	0.00543694
0.00364084	0.00301678	0.00510193
0.00342143	0.00264863	0.0051071
0.00332861	0.00345438	0.00477878
0.00344793	0.00304778	0.00460235
0.00379379	0.00336934	0.00449187
0.00371986	0.00350154	0.00439535
0.00395513	0.00341313	0.00451815
0.003447	0.00343968	0.00439033
0.0031285	0.00347274	0.00425001
0.00368672	0.00350071	0.00425871
0.0189479	0.00357892	0.00421409
0.00350592	0.00280305	0.00388219
0.00334922	0.00348248	0.00424495
