Static	Dynamic	Guided
0.0193938	0.0196827	0.0194758
0.0122014	0.0111715	0.0156645
0.0249206	0.0226984	0.0146133
0.025164	0.0258151	0.0135321
0.0257993	0.0283557	0.0137457
0.0254688	0.0240948	0.018901
0.0270477	0.0284032	0.0239851
0.0274773	0.0276202	0.0206329
0.0268105	0.0285072	0.0272872
0.0270563	0.0280054	0.0260849
0.0262913	0.0276017	0.0284189
0.0280166	0.0278374	0.0284434
0.0286222	0.0287449	0.028816
0.0296925	0.0291815	0.029141
0.0298661	0.0288444	0.0295995
0.0289192	0.030013	0.0301785
0.0305566	0.0296942	0.0301654
0.0294182	0.0309236	0.0309762
0.0309832	0.0308464	0.0306728
0.0314745	0.0310535	0.0321328
0.032646	0.0310547	0.0312876
0.0322601	0.0326071	0.0323969
0.0325327	0.0317432	0.0322742
0.0330654	0.0327697	0.0336627
