Static	Dynamic	Guided
0.0113637	0.0115607	0.0122168
0.00693864	0.00654172	0.0101958
0.00567999	0.00461556	0.00933192
0.00400351	0.00364793	0.00935647
0.00372373	0.00303851	0.00889779
0.00347519	0.00282434	0.0089529
0.00322466	0.00278181	0.0087331
0.00330863	0.00265641	0.00819661
0.00302968	0.00264488	0.00818468
0.00333925	0.0030145	0.00697326
0.0033052	0.00260656	0.00537058
0.00340777	0.00313907	0.0050227
0.00328915	0.00276302	0.00479503
0.00305631	0.00322203	0.00475654
0.00300732	0.00337044	0.00449382
0.0030223	0.00338601	0.00455463
0.00430165	0.00270003	0.00459036
0.00291386	0.00327739	0.00455999
0.00331869	0.00329536	0.00438687
0.00337456	0.00279189	0.0042723
0.00345127	0.00345332	0.00416558
0.003046	0.00287315	0.00429669
0.00299962	0.00289981	0.0040358
0.00294285	0.00337073	0.00425652
