Static	Dynamic	Guided
0.0115995	0.0115506	0.0114681
0.00590449	0.00622702	0.00992355
0.00536403	0.00455152	0.00952771
0.00435892	0.00393029	0.00933226
0.0048758	0.00409146	0.00905535
0.00435944	0.00399809	0.0086708
0.00412923	0.00399006	0.00876754
0.00406542	0.00417974	0.00843797
0.00416423	0.00426684	0.00810451
0.00409619	0.00412764	0.00666664
0.00394011	0.00412943	0.00523555
0.00413905	0.00409542	0.004988
0.00391263	0.00429202	0.00478338
0.00398193	0.00426564	0.00478484
0.00392676	0.00423714	0.00450552
0.00407269	0.00409907	0.00450995
0.00416693	0.00423434	0.00459692
0.0040879	0.00431535	0.00435215
0.00394499	0.0043158	0.00422506
0.00396801	0.00435231	0.00432801
0.00427182	0.00422307	0.00441244
0.00382215	0.00447236	0.00440726
0.0039702	0.00441159	0.00437344
0.00397565	0.00447016	0.00443131
