Static	Dynamic	Guided
0.0113304	0.0115783	0.0127902
0.00751979	0.00791228	0.0107995
0.00673473	0.00561702	0.0100456
0.00502346	0.00438374	0.00952901
0.00523919	0.00378114	0.00918247
0.00430416	0.00323467	0.0088848
0.00403001	0.00294766	0.00870561
0.00424177	0.00298355	0.00896403
0.00382065	0.00301149	0.00844864
0.0037505	0.00296074	0.00683903
0.00385464	0.00310802	0.00552428
0.0041833	0.0032285	0.00516901
0.00413904	0.00315867	0.00506141
0.0038111	0.00326406	0.00494372
0.00372156	0.0034714	0.00477878
0.00379959	0.00338647	0.00460896
0.00377519	0.00352211	0.00477734
0.00407507	0.00349595	0.00441928
0.00378795	0.00322237	0.00442449
0.0037808	0.00341907	0.0042573
0.00371987	0.00360937	0.0042652
0.00363982	0.00322712	0.00413761
0.0037552	0.00344694	0.00408993
0.00389488	0.00363407	0.00399376
