Static	Dynamic	Guided
0.0116545	0.0117554	0.0118266
0.00803111	0.0118667	0.0120202
0.00815376	0.0118942	0.0121748
0.00803884	0.011833	0.0121602
0.00833009	0.0122343	0.0121123
0.0080034	0.0120574	0.0122325
0.00800109	0.0122742	0.0121545
0.00806251	0.0122791	0.0125457
0.00837976	0.0123232	0.0122056
0.00888963	0.0124415	0.0126152
0.00809801	0.0125583	0.0123465
0.00780596	0.0126383	0.0126795
0.00784694	0.0127498	0.0123131
0.00809753	0.0121938	0.0126075
0.00784097	0.012936	0.0124909
0.00782141	0.0126016	0.0129688
0.00788662	0.0127561	0.0122881
0.0085277	0.0127211	0.0125807
0.00785912	0.0127545	0.0128779
0.00781862	0.0124677	0.0123821
0.00825881	0.0129628	0.0129295
0.00845411	0.0123688	0.0126559
0.00776581	0.0123862	0.0123476
0.0080076	0.012201	0.0123809
