Static	Dynamic	Guided
0.0126932	0.0118508	0.0119528
0.00626393	0.00628528	0.0118076
0.00615451	0.00483854	0.010586
0.00421185	0.00347178	0.00976491
0.00391203	0.00366656	0.00962525
0.00372986	0.00304468	0.00903832
0.00350996	0.00334126	0.00908022
0.00338785	0.00313159	0.00897683
0.0035954	0.00328022	0.00875066
0.0031036	0.00325344	0.00745893
0.00323729	0.00334462	0.00594907
0.00354623	0.00331375	0.00543487
0.00310852	0.00348699	0.00537505
0.00309474	0.00345669	0.00526473
0.00303442	0.00333066	0.00505207
0.0031288	0.00362956	0.0051132
0.00339681	0.00339048	0.00501756
0.00351723	0.00370635	0.00499706
0.00309306	0.00382682	0.00452832
0.00324398	0.0037761	0.0043332
0.00322353	0.00368894	0.00428757
0.00319621	0.00359463	0.00442436
0.00311962	0.00379871	0.00429766
0.00316565	0.00386168	0.00428526
