Static	Dynamic	Guided
0.0117516	0.0119597	0.0117764
0.00796796	0.00752774	0.0117353
0.00668794	0.00528759	0.0105447
0.00451562	0.00387265	0.00965315
0.00415861	0.00337443	0.00942481
0.00388977	0.00290044	0.00933273
0.00377965	0.00270138	0.00907424
0.00359966	0.00249698	0.0090277
0.00358058	0.0024717	0.00889177
0.00329471	0.00245912	0.00755885
0.0029646	0.00242417	0.00585275
0.00348996	0.00271237	0.0055329
0.00318508	0.00250025	0.00551922
0.00336383	0.0025191	0.00524308
0.00364014	0.00254447	0.005128
0.00320269	0.00252583	0.00514647
0.00327082	0.00269329	0.00488337
0.0030585	0.00264566	0.00489093
0.00344404	0.00264712	0.00475391
0.00312081	0.00285853	0.00444272
0.00295862	0.00291824	0.00435211
0.00290383	0.00278782	0.00432418
0.00336321	0.00309938	0.00431417
0.0035448	0.00279929	0.00442901
