Static	Dynamic	Guided
0.0116347	0.0117349	0.0117297
0.00748091	0.00667765	0.0117611
0.00579322	0.00476818	0.010373
0.0038831	0.00357159	0.00983912
0.00394485	0.00307966	0.0096496
0.0033311	0.00269462	0.00926419
0.00340642	0.00254288	0.0092613
0.00318427	0.00248703	0.00896634
0.00312323	0.00246701	0.0087879
0.00306706	0.00261194	0.00740478
0.00311614	0.00260954	0.00589369
0.0030608	0.00247696	0.0055329
0.00304795	0.00285712	0.00526568
0.00316014	0.00244592	0.00541872
0.00274059	0.00282445	0.0050916
0.00302178	0.00267616	0.00506431
0.00383451	0.0027706	0.00501824
0.00280111	0.00282945	0.00482595
0.00329519	0.00280423	0.00459571
0.00307871	0.00282881	0.0044489
0.00292938	0.00286686	0.00439892
0.00298465	0.00278874	0.00426312
0.00313092	0.0029929	0.00443104
0.00298255	0.00273301	0.0043162
