Static	Dynamic	Guided
0.0115487	0.0116605	0.0117091
0.00605123	0.0062298	0.0110362
0.00474647	0.00478476	0.0106154
0.00453395	0.00385874	0.00965643
0.00428007	0.00422064	0.00909139
0.00424968	0.00424565	0.00933267
0.00414031	0.00438239	0.00916928
0.00431001	0.00460641	0.00894509
0.00404088	0.00463049	0.00891136
0.0038648	0.00484056	0.0074002
0.00380961	0.00480297	0.00585622
0.00385692	0.00479125	0.00553056
0.00381799	0.004727	0.00537337
0.00389337	0.00490932	0.00521538
0.00389035	0.00494309	0.00514161
0.00396244	0.00484743	0.005088
0.00398826	0.00491996	0.00500537
0.00403656	0.00500322	0.005057
0.003588	0.0048879	0.0048946
0.00377383	0.00498579	0.00501382
0.00371228	0.00496795	0.00495411
0.00366712	0.00489452	0.0049186
0.00382736	0.00499804	0.00493392
0.00363486	0.00491947	0.00502643
