Static	Dynamic	Guided
0.0126129	0.0117151	0.0124103
0.00823118	0.00644431	0.0113498
0.00742712	0.00887066	0.0106071
0.00676252	0.00897649	0.00976821
0.00668273	0.00905192	0.00957645
0.00675826	0.00905288	0.00896635
0.00658753	0.00877896	0.00851589
0.00604401	0.00907199	0.0091212
0.00599729	0.00902322	0.00918365
0.00595071	0.0088424	0.00885335
0.00604105	0.00890826	0.0090138
0.00621622	0.00906402	0.00908336
0.00621974	0.00898965	0.00920151
0.00624893	0.00931439	0.00914965
0.00598476	0.00902947	0.00922489
0.00590883	0.00904473	0.0089077
0.0061376	0.00907938	0.00891494
0.00615574	0.00861378	0.00926169
0.00647456	0.00908546	0.00906181
0.00601141	0.00910682	0.00910429
0.00602947	0.00920945	0.00934565
0.0063152	0.008866	0.00892088
0.00617606	0.00894961	0.00882134
0.00615417	0.00857333	0.00893579
