Static	Dynamic	Guided
0.0119771	0.0119084	0.011532
0.0097268	0.0123151	0.0113068
0.00664787	0.00840343	0.0101174
0.00520677	0.00642521	0.00965568
0.00495818	0.00546973	0.0093361
0.00398888	0.0046604	0.00902678
0.0038643	0.00433789	0.00889591
0.0036669	0.00402674	0.00889704
0.00347564	0.00378754	0.00886718
0.00313092	0.00355829	0.00756141
0.0031875	0.00346316	0.00587749
0.00283398	0.00328743	0.00548778
0.00312475	0.00320125	0.0054016
0.0030063	0.00322604	0.00534722
0.00323768	0.00298712	0.0051328
0.00270726	0.00319268	0.00516187
0.00306935	0.00299316	0.00508221
0.00291271	0.00294762	0.00503447
0.00287842	0.0030226	0.00466387
0.0028933	0.00299369	0.00423383
0.00311389	0.00271371	0.00425829
0.00291318	0.0029192	0.00436637
0.00258841	0.00281148	0.0044799
0.0027908	0.00285683	0.00449554
