Static	Dynamic	Guided
0.0116584	0.0117625	0.0117467
0.00693736	0.00649519	0.0114589
0.00554037	0.00468108	0.0104246
0.0037912	0.00336832	0.00956008
0.00386227	0.00306473	0.00958033
0.00435185	0.00252966	0.00910757
0.00400327	0.00286456	0.00909545
0.00311621	0.0025962	0.00891092
0.00309378	0.00283625	0.00894542
0.00296591	0.00283164	0.007497
0.00290592	0.00279927	0.00589051
0.00307183	0.00277913	0.00555777
0.00288758	0.00309489	0.00549279
0.00311817	0.00289305	0.00533418
0.00286722	0.00276842	0.00510301
0.00285479	0.00277661	0.00500221
0.00271017	0.00304332	0.00510385
0.00291124	0.0027733	0.00507115
0.00289702	0.00289935	0.0045496
0.00281261	0.00290298	0.00448641
0.00300943	0.00303872	0.00449287
0.00283413	0.00306956	0.00431522
0.00303075	0.00302947	0.00426081
0.00329663	0.00316605	0.00439483
