Static	Dynamic	Guided
0.00267988	0.0047364	0.00427703
0.00311389	0.00271371	0.00425829
0.00390694	0.00311689	0.00436694
0.00342281	0.00313287	0.00420561
0.00295862	0.00291824	0.00435211
0.00304051	0.00285195	0.00441105
0.00292938	0.00286686	0.00439892
0.00298093	0.00277371	0.0042811
0.00300943	0.00303872	0.00449287
0.00322353	0.00368894	0.00428757
0.00371228	0.00496795	0.00495411
0.00602947	0.00920945	0.00934565
0.00661364	0.010246799999999999	0.0103132
0.00825881	0.012962799999999998	0.012929499999999998
0.010588600000000002	0.0154379	0.015262600000000001
0.012114399999999999	0.0163261	0.0159886
