Static	Dynamic	Guided
0.0031526999999999996	0.00442866	0.00521533
0.0030063000000000004	0.00322604	0.00534722
0.00393504	0.00255704	0.00530288
0.00327629	0.00253918	0.00533768
0.00336383	0.0025191	0.00524308
0.00327349	0.00273006	0.00528209
0.00316014	0.00244592	0.00541872
0.00311998	0.00262206	0.00529856
0.00311817	0.00289305	0.00533418
0.00309474	0.00345669	0.00526473
0.00389337	0.00490932	0.00521538
0.00624893	0.00931439	0.00914965
0.00677757	0.00995229	0.0100194
0.00809753	0.0121938	0.0126075
0.0104108	0.0157872	0.0160165
0.0127733	0.0167567	0.017206400000000004
