Static	Dynamic	Guided
0.00346384	0.00429794	0.00484011
0.00287842	0.0030226	0.00466387
0.00375101	0.00297245	0.00456789
0.00360938	0.00261565	0.00457307
0.00344404	0.00264712	0.00475391
0.00333945	0.0027666	0.00463907
0.00329519	0.00280423	0.00459571
0.00347515	0.00269915	0.00451061
0.00289702	0.00289935	0.0045496
0.00309306	0.00382682	0.00452832
0.003588	0.0048879	0.004894600000000001
0.00647456	0.00908546	0.00906181
0.006644	0.0102774	0.010243
0.00785912	0.0127545	0.0128779
0.0111103	0.0160397	0.0158339
0.0133565	0.0165708	0.016318100000000002
