Static	Dynamic	Guided
0.00319216	0.0046301	0.00546465
0.00283398	0.00328743	0.00548778
0.00391033	0.00252033	0.00557957
0.00382631	0.00261182	0.005625
0.00348996	0.00271237	0.0055328999999999995
0.00307536	0.00265105	0.00563361
0.0030608000000000002	0.00247696	0.0055328999999999995
0.00304692	0.00275811	0.00550483
0.00307183	0.00277913	0.00555777
0.00354623	0.00331375	0.00543487
0.00385692	0.00479125	0.00553056
0.00621622	0.00906402	0.00908336
0.00688629	0.0102634	0.0103301
0.00780596	0.0126383	0.0126795
0.0106365	0.015884	0.0163069
0.0131843	0.016829900000000002	0.016681400000000002
