Static	Dynamic	Guided
0.00299598	0.00373297	0.00443073
0.0027908	0.00285683	0.00449554
0.00373258	0.00317269	0.00444382
0.00344645	0.00290252	0.00446864
0.0035448	0.00279929	0.00442901
0.00298658	0.00309863	0.00434502
0.00298255	0.00273301	0.0043162
0.00290891	0.00291955	0.00443659
0.00329663	0.00316605	0.00439483
0.00316565	0.00386168	0.00428526
0.00363486	0.00491947	0.00502643
0.00615417	0.00857333	0.00893579
0.00675003	0.0098985	0.00977948
0.0080076	0.012201	0.0123809
0.010532799999999998	0.015190500000000001	0.015103100000000001
0.0112522	0.015599100000000001	0.0159239
