Static	Dynamic	Guided
0.0033194	0.00453719	0.00496234
0.00306935	0.00299316	0.00508221
0.00393672	0.00272614	0.00492204
0.0035103	0.00282689	0.00489145
0.00327082	0.00269329	0.00488337
0.00283612	0.00284593	0.00498346
0.00383451	0.0027706	0.00501824
0.00368021	0.00293199	0.00504628
0.00271017	0.00304332	0.00510385
0.00339681	0.00339048	0.00501756
0.00398826	0.00491996	0.00500537
0.006137600000000001	0.00907938	0.00891494
0.0065557	0.010524700000000001	0.010160899999999999
0.00788662	0.012756100000000001	0.0122881
0.0103427	0.0165026	0.0155993
0.0127337	0.0163858	0.0160706
