Static	Dynamic	Guided
0.00508038	0.00699222	0.00911856
0.00398888	0.0046604	0.00902678
0.00409609	0.00365452	0.00926296
0.00428688	0.00317817	0.00915168
0.00388977	0.00290044	0.00933273
0.00358956	0.00268125	0.00928104
0.0033311	0.00269462	0.00926419
0.00356901	0.00261794	0.00919924
0.00435185	0.00252966	0.00910757
0.00372986	0.00304468	0.00903832
0.00424968	0.00424565	0.00933267
0.00675826	0.00905288	0.00896635
0.00653542	0.00996938	0.00994051
0.008003399999999999	0.0120574	0.0122325
0.0106844	0.016479499999999998	0.0155429
0.011403700000000001	0.0180354	0.016378999999999998
