Static	Dynamic	Guided
0.0651193	0.0669498	0.0660477
0.0357526	0.0387769	0.0469488
0.0396169	0.0383299	0.0464945
0.0483921	0.0396003	0.0403688
0.044503	0.0489136	0.0439878
0.0414616	0.0399308	0.0388681
0.0408591	0.0409949	0.0404948
0.0409807	0.0376773	0.0415733
0.040079	0.0412473	0.0425767
0.0403146	0.0418729	0.0433687
0.0414871	0.0431179	0.0439372
0.0395795	0.0426257	0.0446535
0.0405103	0.0438187	0.0425455
0.0392713	0.0436038	0.0441691
0.0388491	0.043507	0.0430501
0.0389907	0.0435716	0.0424856
0.0395387	0.0438423	0.0428872
0.0404428	0.0427438	0.0423581
0.0409694	0.0436277	0.043786
0.0409878	0.0422966	0.0431125
0.0406096	0.0425923	0.042296
0.0422789	0.0433718	0.0438761
0.0418595	0.0425359	0.0424279
0.0403273	0.0424925	0.0400784
