Static	Dynamic	Guided
0.0641294	0.0692092	0.0675351
0.0537826	0.0366208	0.0497689
0.0485926	0.0562392	0.055454
0.0498955	0.0460937	0.0492657
0.0479798	0.0491328	0.0535544
0.0452549	0.0472576	0.0527629
0.0499876	0.0462084	0.0466423
0.047483	0.0456668	0.046267
0.0497164	0.047036	0.0463305
0.0491823	0.0449425	0.0464818
0.0504881	0.0462748	0.0462271
0.0490991	0.0463434	0.0461968
0.0496841	0.0467883	0.0456055
0.0489956	0.0461467	0.0450558
0.0513962	0.0456826	0.0457759
0.0521	0.0530417	0.0649087
0.0738488	0.0647553	0.0640878
0.0741695	0.0660563	0.066533
0.0731879	0.0677614	0.0677072
0.0748476	0.0651737	0.0660394
0.081769	0.0679758	0.0654672
0.0783971	0.065953	0.0674642
0.0859436	0.0674936	0.0471565
0.0554816	0.0511199	0.050553
