Static	Dynamic	Guided
0.0665092	0.0702032	0.0663112
0.0432435	0.046262	0.0490141
0.0557358	0.0428844	0.0485983
0.0627398	0.0538789	0.0446783
0.061227	0.0535029	0.0457571
0.0627305	0.0516301	0.0433233
0.0609269	0.0550503	0.0417057
0.0524546	0.055411	0.0420569
0.0576647	0.0549178	0.0427181
0.0545412	0.0572119	0.0421145
0.0541654	0.0557565	0.0426672
0.0522199	0.0556144	0.0439772
0.0506719	0.0507669	0.0432802
0.0515044	0.0508471	0.0421705
0.0494978	0.0468933	0.0425831
0.048214	0.0484836	0.0410125
0.0483747	0.0456172	0.0418948
0.0475356	0.0459597	0.0409752
0.0485772	0.0455367	0.0414393
0.0478009	0.0453313	0.0418227
0.0474771	0.0468497	0.0435027
0.0480345	0.0468507	0.04037
0.0480245	0.0470262	0.0424965
0.0495473	0.0482937	0.0411425
