Static	Dynamic	Guided
0.0666995	0.0690128	0.068778
0.0392692	0.0392423	0.045722
0.0444699	0.0372353	0.0448277
0.048267	0.0470296	0.0425364
0.04669	0.0463386	0.0466368
0.0425736	0.0451415	0.0442005
0.0418205	0.0408928	0.0432005
0.0416383	0.0409609	0.0423285
0.040358	0.0410798	0.0422607
0.0398364	0.0424613	0.0419472
0.0395922	0.0431088	0.0436522
0.0402651	0.0445985	0.0431975
0.0386759	0.0434312	0.0419064
0.0380046	0.0420764	0.0418989
0.0389975	0.0445823	0.0427625
0.0399704	0.0414128	0.0432967
0.0402643	0.0445065	0.041227
0.0389267	0.0447213	0.0409322
0.0392374	0.0430255	0.0421297
0.0408546	0.041865	0.0426631
0.0407953	0.0420699	0.0424628
0.0404352	0.0447116	0.0447037
0.0428398	0.0434491	0.043276
0.0409645	0.0427226	0.0403062
