Static	Dynamic	Guided
0.0643014	0.0659151	0.0658156
0.0523982	0.0396488	0.0487207
0.0476982	0.0544211	0.0525918
0.0473567	0.0538333	0.0532319
0.0546454	0.0594833	0.0569369
0.0554214	0.0573682	0.0579301
0.0472837	0.0614086	0.0555333
0.0478523	0.0592462	0.0577978
0.0470527	0.052294	0.0624872
0.0547468	0.0595076	0.0631269
0.0509037	0.0624609	0.0625138
0.0579936	0.0622674	0.0643722
0.0611938	0.0624679	0.0628195
0.0543829	0.0650682	0.0633071
0.0596425	0.0635477	0.0638267
0.0627187	0.0634615	0.0644483
0.0601445	0.0656672	0.0656893
0.0642705	0.066595	0.0659101
0.0607171	0.0658671	0.0650364
0.0674199	0.0653393	0.0672463
0.0605614	0.067298	0.0664758
0.0656585	0.0682427	0.0668071
0.0630919	0.0687219	0.0685635
0.067461	0.0689863	0.0693432
