Static	Dynamic	Guided
0.0758092	0.0803354	0.0793467
0.0439212	0.0433536	0.0455292
0.0517065	0.0395927	0.0481361
0.0530387	0.0419042	0.0471989
0.046587	0.048167	0.0454624
0.043963	0.0440079	0.0426027
0.0402335	0.0382861	0.040261
0.0433378	0.0379787	0.038783
0.0390356	0.0401296	0.0420459
0.0401895	0.0405718	0.0422551
0.0390407	0.042617	0.0432638
0.0398535	0.0437965	0.0437119
0.040464	0.0443711	0.0441394
0.040314	0.043403	0.0437007
0.0400791	0.0433984	0.0445544
0.0407554	0.0446056	0.0419667
0.0389367	0.0428875	0.042034
0.0396702	0.0430269	0.0418796
0.0406425	0.0426463	0.0411105
0.0423781	0.0421531	0.0409691
0.0397167	0.0421814	0.0417301
0.040419	0.0420453	0.0420524
0.041223	0.0424834	0.0423254
0.041282	0.0408847	0.0417846
