Static	Dynamic	Guided
0.0402441	0.0400236	0.043328
0.0254423	0.0249802	0.025679
0.0195852	0.0174998	0.0177452
0.0131148	0.0134716	0.0131542
0.0120565	0.0116361	0.011572
0.00946707	0.00996362	0.0100749
0.00900317	0.00922387	0.00938259
0.00794843	0.00846212	0.0084329
0.00751608	0.00800856	0.00818297
0.00750455	0.00742017	0.00786562
0.00738485	0.00738714	0.00760556
0.00648019	0.0070468	0.00736461
0.0063034	0.00689956	0.00726668
0.00612782	0.00674353	0.00713379
0.00606623	0.00669476	0.00734744
0.00610378	0.00649995	0.00701801
0.00599171	0.00652497	0.0069954
0.00593418	0.00645942	0.00668685
0.00569802	0.00643406	0.00682121
0.0064447	0.00643369	0.00709062
0.00565684	0.00651074	0.00701649
0.00636761	0.00658502	0.00712507
0.00570652	0.00648871	0.00702171
0.00566634	0.00652474	0.00692775
