Static	Dynamic	Guided
0.0439645	0.0420865	0.0417652
0.0229325	0.0242549	0.0268885
0.0166574	0.0170802	0.0173065
0.0126623	0.0131336	0.0139339
0.0122237	0.0112698	0.0117141
0.0090936	0.0100188	0.0101179
0.0085984	0.00927346	0.00937572
0.00743405	0.00850223	0.00848558
0.00778557	0.00812024	0.00822333
0.00664345	0.00762981	0.0080046
0.00706612	0.00736412	0.00762807
0.00608267	0.0071579	0.00715722
0.0067415	0.00715162	0.00713474
0.00580989	0.00718967	0.00707676
0.00582917	0.00705893	0.00710522
0.00587375	0.00694186	0.00685835
0.00566679	0.0070026	0.00696384
0.00606829	0.00700165	0.00668251
0.00545802	0.00678757	0.00657499
0.00529392	0.00697868	0.00674627
0.00554165	0.00671291	0.00692793
0.00633506	0.0068197	0.00681365
0.00546059	0.00693097	0.0067231
0.00535052	0.00684753	0.00662491
