Static	Dynamic	Guided
0.0418407	0.042294	0.0393404
0.0231304	0.0240087	0.0287448
0.0180524	0.0181524	0.0180847
0.0147183	0.0143879	0.0146145
0.011802	0.0121325	0.0122334
0.010601	0.0113461	0.0110183
0.00954803	0.0100392	0.0100756
0.00996587	0.00966536	0.0097673
0.00860899	0.00897692	0.00880583
0.00678185	0.00851054	0.00923022
0.00707302	0.00970544	0.00945831
0.0104238	0.0127581	0.0124718
0.0119561	0.00925219	0.00870534
0.00705826	0.00890506	0.00873679
0.00681286	0.00883792	0.00864352
0.00693569	0.00877091	0.0086628
0.00695412	0.00875155	0.00847423
0.00678545	0.00867054	0.00886178
0.00676996	0.00862719	0.00825271
0.00684158	0.00884741	0.009959
0.00686269	0.00868487	0.00884799
0.00772797	0.00958043	0.00892776
0.00777389	0.00948833	0.00881177
0.00753972	0.00987793	0.00894462
