Static	Dynamic	Guided
0.0415296	0.043706	0.0408813
0.0238091	0.0239901	0.026358
0.0219429	0.0264356	0.0260351
0.0218948	0.0328984	0.0339922
0.0218431	0.0342715	0.0391756
0.0332175	0.0395867	0.0392229
0.0316308	0.041423	0.0402048
0.0311448	0.0378862	0.0410322
0.0227535	0.0398426	0.0400551
0.0215038	0.0353069	0.0399825
0.021229	0.0347222	0.0396094
0.0223187	0.0397423	0.0401051
0.0245127	0.0398741	0.0405227
0.0228837	0.0432767	0.048384
0.0419046	0.0492979	0.0492367
0.0357328	0.0483792	0.0482601
0.0274248	0.057848	0.0434066
0.0230347	0.0397005	0.0397277
0.0249444	0.0342245	0.0402017
0.0240068	0.0338265	0.0346715
0.0213894	0.0343271	0.040722
0.023753	0.0395369	0.0337728
0.0209623	0.0342186	0.0343947
0.0210292	0.0347329	0.0402362
