Static	Dynamic	Guided
0.0439546	0.0447477	0.0432152
0.0274905	0.028834	0.0308236
0.025834	0.0215057	0.0204612
0.0179557	0.0165827	0.0162219
0.0170595	0.0148696	0.0139932
0.0128843	0.0131596	0.012804
0.0129572	0.0129601	0.0119372
0.01218	0.0112736	0.00862094
0.00922373	0.00850044	0.0109154
0.0089676	0.0094003	0.0083723
0.00844826	0.00915284	0.00809578
0.00809954	0.00840496	0.00727901
0.00732849	0.00765348	0.00721291
0.00700601	0.00869595	0.00728095
0.00794171	0.00734121	0.0076988
0.00673785	0.0069249	0.00748521
0.00699862	0.008713	0.007319
0.00734507	0.00845529	0.00723739
0.00696549	0.00870209	0.00905719
0.009492	0.0106278	0.0110281
0.00954801	0.00869306	0.00786572
0.00795786	0.00877639	0.00780733
0.00735486	0.00831044	0.0110147
0.00941252	0.00789032	0.00725917
