Static	Dynamic	Guided
0.0452522	0.0445692	0.0447283
0.0264297	0.0259793	0.0305555
0.0219427	0.024512	0.0230756
0.0154729	0.0156724	0.0158157
0.0136038	0.0171845	0.0171824
0.0137993	0.0169709	0.0170039
0.0126474	0.0171065	0.0169856
0.0135644	0.0170822	0.0169628
0.0138328	0.0167904	0.0168505
0.0137324	0.0168984	0.0170455
0.0136191	0.0166728	0.0168957
0.013353	0.0166649	0.0169134
0.0130352	0.0170476	0.0171657
0.0134063	0.0167285	0.0166059
0.0136494	0.0168523	0.0169519
0.0134634	0.0168158	0.0170643
0.0136378	0.0171683	0.0171941
0.013357	0.0167175	0.0173325
0.013727	0.017009	0.0171395
0.0132197	0.0168285	0.0173697
0.0133604	0.0171554	0.0172034
0.014391	0.0175402	0.0168927
0.0133981	0.0174069	0.0167606
0.0140992	0.0174377	0.0169581
