Static	Dynamic	Guided
0.0451785	0.0452605	0.0451613
0.0300088	0.0268561	0.0300896
0.0224919	0.0201721	0.021006
0.0146395	0.0143554	0.0152504
0.0141153	0.0124778	0.0130898
0.0108335	0.0105972	0.0110729
0.010452	0.00981622	0.00983159
0.00841799	0.00879036	0.00885355
0.0086393	0.00844108	0.00854555
0.00835526	0.0079594	0.00810598
0.00780018	0.00766486	0.00802438
0.00656763	0.00736531	0.00743301
0.00681585	0.00735706	0.00763866
0.0067903	0.0070252	0.00745007
0.00658524	0.00710766	0.0075004
0.00712237	0.00690837	0.00736725
0.00644902	0.0067689	0.00714342
0.00658536	0.0066181	0.00700734
0.00618129	0.00688915	0.00715724
0.00614006	0.00671082	0.00694994
0.0063117	0.00675304	0.00729
0.00642002	0.00670217	0.00726697
0.00615615	0.00667931	0.00715772
0.00615949	0.00663982	0.0070633
