Static	Dynamic	Guided
0.0499979	0.048947	0.0482663
0.0406242	0.0306623	0.0303764
0.0336092	0.0238917	0.0191746
0.0188618	0.0215637	0.0155475
0.0215137	0.0164629	0.0131871
0.0171445	0.0146534	0.0101617
0.0161581	0.0131289	0.0115257
0.0137436	0.0116646	0.00883147
0.0116932	0.0107342	0.00806697
0.0102557	0.0105016	0.00848214
0.0103849	0.00899072	0.00795163
0.00931864	0.00903196	0.00747648
0.00937082	0.00914463	0.00731601
0.0093854	0.00910184	0.00714924
0.0092178	0.00894791	0.00743074
0.00829114	0.00853253	0.00703606
0.0085063	0.00846464	0.0103717
0.0109241	0.0115998	0.011292
0.0109859	0.00886987	0.00688523
0.00853598	0.00819918	0.00715081
0.00857218	0.00821614	0.0069837
0.00834442	0.007908	0.00737777
0.00789782	0.00816592	0.00663363
0.00693707	0.0100492	0.00775075
