Static	Dynamic	Guided
0.00435313	0.00531684	0.00533948
0.00358958	0.00347861	0.00539207
0.00464319	0.00323456	0.00538982
0.00385464	0.00310802	0.00552428
0.00369878	0.00307056	0.00543694
0.00329436	0.00279943	0.00528782
0.0033052	0.00260656	0.00537058
0.0030544	0.00325291	0.00544354
0.00308561	0.00332251	0.00541792
0.0262913	0.0276017	0.0284189
0.00394011	0.00412943	0.00523555
0.00668719	0.00844291	0.00852281
0.0249043	0.0267492	0.0269764
0.025380299999999998	0.027511400000000002	0.030334800000000002
0.028859199999999998	0.0322222	0.0348731
0.025437900000000003	0.032526099999999995	0.0309966
