Static	Dynamic	Guided
0.0114581	0.0124676	0.011459700000000001
0.0114504	0.012391	0.011965100000000001
0.0113104	0.0116973	0.0114521
0.011330400000000001	0.011578299999999998	0.0127902
0.0115225	0.011496600000000001	0.0114973
0.0113624	0.012104700000000001	0.011882700000000001
0.011363700000000001	0.011560700000000002	0.0122168
0.011454299999999999	0.0119465	0.011906700000000001
0.0123826	0.012099200000000001	0.0115058
0.0193938	0.0196827	0.019475799999999998
0.0115995	0.0115506	0.0114681
0.0114441	0.011615799999999999	0.011488
0.019374900000000004	0.0192929	0.019216
0.0187075	0.019296	0.0190788
0.0187916	0.019282900000000002	0.0191886
0.0187007	0.0190517	0.0195162
