Static	Dynamic	Guided
0.00358822	0.00522829	0.00624917
0.0033671	0.00379707	0.00659255
0.00455979	0.00333217	0.00722215
0.0037505000000000004	0.00296074	0.00683903
0.00342923	0.0030438	0.0068063
0.00326892	0.00260053	0.00664272
0.00333925	0.0030145	0.00697326
0.00298627	0.00264067	0.00678334
0.00318645	0.00316371	0.00683534
0.0270563	0.028005400000000003	0.026084899999999998
0.00409619	0.00412764	0.00666664
0.006099899999999999	0.008335299999999999	0.00865485
0.019559200000000002	0.026880200000000003	0.0230491
0.020327500000000002	0.026888099999999998	0.025526499999999997
0.0235761	0.0339645	0.029733199999999998
0.0255147	0.028972199999999997	0.030902
