Static	Dynamic	Guided
0.00313003	0.00415049	0.00419359
0.00350822	0.00305718	0.00438857
0.0041976999999999995	0.00285827	0.00446655
0.00377519	0.00352211	0.00477734
0.00371986	0.00350154	0.00439535
0.00293487	0.00305561	0.00456303
0.00430165	0.00270003	0.00459036
0.00365002	0.00356434	0.00435117
0.00339591	0.00339613	0.00428791
0.030556599999999996	0.0296942	0.0301654
0.00416693	0.00423434	0.00459692
0.00681343	0.00831802	0.00859069
0.035575199999999994	0.0333517	0.0306165
0.030651400000000002	0.0336714	0.0354452
0.033291	0.0400379	0.041557300000000005
0.0367986	0.041735400000000006	0.040046
