Static	Dynamic	Guided
0.00345056	0.00423313	0.00457283
0.00313068	0.0029109	0.00455242
0.00401146	0.00336719	0.00440019
0.00407507	0.00349595	0.00441928
0.00395513	0.00341313	0.00451815
0.00294626	0.00325013	0.00447496
0.00291386	0.00327739	0.00455999
0.003117	0.00326187	0.00438908
0.00331891	0.00309181	0.0043022
0.029418200000000002	0.0309236	0.0309762
0.004087899999999999	0.00431535	0.00435215
0.00650179	0.00834861	0.00822217
0.0342379	0.0319093	0.0350336
0.0336848	0.0360808	0.0356921
0.041322500000000005	0.0408613	0.0415893
0.0404675	0.041732	0.0409687
