Static	Dynamic	Guided
0.00487574	0.00705008	0.00879651
0.00445696	0.00477441	0.00881561
0.00420223	0.00366828	0.00889954
0.00430416	0.00323467	0.0088848
0.00421341	0.0030015999999999997	0.00877522
0.0036130000000000003	0.00287382	0.00897479
0.00347519	0.00282434	0.0089529
0.00360387	0.00281455	0.00878883
0.00417336	0.00293199	0.00882937
0.0254688	0.0240948	0.018900999999999998
0.00435944	0.00399809	0.0086708
0.00671189	0.00811757	0.008887899999999999
0.014427100000000002	0.018684299999999997	0.017512299999999998
0.0171732	0.0240847	0.0187452
0.017454900000000002	0.021944400000000003	0.0250928
0.0167069	0.020965400000000002	0.025190200000000003
