Static	Dynamic	Guided
0.000809785	0.000843702	0.000816047
0.000501979	0.000449372	0.000460701
0.000342813	0.000330581	0.000337105
0.000319661	0.000309644	0.000304789
0.000316386	0.000319072	0.000315093
0.000312464	0.000316375	0.000313032
0.00031925	0.000325078	0.000325059
0.00030919	0.000322977	0.00032141
0.000320572	0.00032929	0.00032732
0.000305296	0.000323472	0.000323143
0.000323628	0.000328987	0.000326739
0.000309622	0.0003212	0.000321427
0.000316687	0.000331182	0.0003257
0.000319603	0.000330248	0.00032516
0.000320356	0.000328624	0.000326795
0.000309058	0.000324491	0.00032813
0.000322947	0.000338912	0.00033034
0.000328709	0.000322277	0.000326154
0.00032923	0.000322972	0.000329562
0.000315192	0.000328594	0.000328982
0.000317149	0.000324029	0.000329033
0.000310851	0.000326592	0.000325687
0.000338752	0.000347378	0.000356164
0.000342544	0.000335287	0.000335349
