Static	Dynamic	Guided
0.000799155	0.000837099	0.000816011
0.000697049	0.00071983	0.000715414
0.000699567	0.000702923	0.000718843
0.00069978	0.000701455	0.000715035
0.000723589	0.000729517	0.000721235
0.000724295	0.000739468	0.000741584
0.000731526	0.000755852	0.000744717
0.000744422	0.000753775	0.000750706
0.000766144	0.000773184	0.000765396
0.000733963	0.000773	0.000764003
0.000746658	0.000783867	0.000765053
0.000743187	0.000772792	0.000761312
0.000748682	0.000770978	0.000769483
0.000741479	0.000769764	0.000762136
0.000762104	0.000769885	0.000777654
0.000739095	0.000775848	0.000763184
0.000767091	0.000779893	0.000772583
0.000742421	0.000787431	0.000766717
0.000783832	0.000771903	0.000766631
0.000739968	0.000774434	0.000762239
0.000741716	0.000781609	0.000778132
0.000742878	0.000771021	0.000764703
0.00079798	0.000818918	0.000840637
0.000749054	0.000790412	0.00079037
