Static	Dynamic	Guided
0.000817873	0.000847174	0.000820367
0.000490123	0.000770171	0.000447107
0.000384636	0.000531826	0.000345826
0.000344849	0.000429438	0.000276025
0.000293872	0.000370396	0.000249154
0.000252926	0.000315382	0.000228199
0.000244939	0.000285696	0.00022346
0.000249144	0.000251756	0.0002049
0.000211494	0.000233001	0.000202708
0.000181818	0.00021346	0.00019091
0.000172214	0.00020293	0.000185923
0.000185997	0.000188827	0.000180688
0.000171125	0.000176435	0.000181151
0.000160935	0.000169465	0.000174602
0.000155748	0.000173661	0.000172162
0.000156248	0.000161948	0.00017089
0.00015633	0.000161618	0.000172662
0.000155001	0.000164906	0.000169429
0.000142679	0.000165923	0.00017124
0.00014627	0.000153903	0.000169987
0.000144037	0.000175525	0.00017229
0.000141493	0.000151547	0.000165516
0.000137758	0.00016074	0.000173776
0.000139175	0.000163345	0.000167369
