Static	Dynamic	Guided
0.000225455	0.00040311199999999996	0.000196634
0.00018654099999999997	0.000210848	0.000199768
0.00019971599999999998	0.000141815	0.000195884
0.000188381	0.000123952	0.000196045
0.00017879099999999998	0.000119976	0.000190265
0.000161372	0.000129982	0.000196981
0.000187826	0.00013728	0.00019695099999999998
0.000178718	0.00016424	0.000198303
0.000202838	0.00022046700000000002	0.00020823
0.000279271	0.000295025	0.000298512
0.000413448	0.00044275099999999996	0.000421763
0.000762876	0.0007349660000000001	0.000739941
0.000733513	0.000757065	0.0007310719999999999
0.000695228	0.000724235	0.0007371319999999999
0.0006958139999999999	0.000710637	0.000726767
0.000696597	0.000712811	0.000722808
