Static	Dynamic	Guided
0.000717113	0.000731587	0.000738778
0.000652861	0.000653339	0.000682449
0.0006678	0.000652893	0.000659587
0.000654433	0.000651561	0.000657349
0.000660944	0.000690913	0.000675302
0.000676715	0.000675758	0.000687367
0.000703937	0.000699865	0.000701477
0.000694688	0.000698541	0.000712808
0.000721229	0.000708433	0.000719626
0.000690395	0.00070358	0.000707943
0.000687827	0.000718412	0.000715481
0.000694173	0.000709063	0.00072667
0.000748305	0.000723632	0.000715613
0.000712156	0.000721179	0.000707539
0.000721394	0.000723048	0.000725063
0.000703788	0.000717579	0.000725318
0.000693324	0.000740948	0.000749139
0.000727217	0.000711907	0.000722102
0.000714498	0.000722815	0.000740338
0.000733233	0.000732677	0.000714075
0.000710635	0.000741525	0.00072037
0.000695664	0.000709866	0.00071503
0.000730213	0.000769501	0.000791272
0.000706919	0.000729124	0.000720807
