Static	Dynamic	Guided
0.000860185	0.00102889	0.000807763
0.000555593	0.001563	0.000490661
0.000469266	0.00124165	0.000389333
0.000406842	0.000983717	0.000276836
0.000388236	0.000885334	0.000279158
0.000306274	0.000805	0.000233042
0.000325491	0.000821295	0.000253352
0.000280915	0.000692916	0.000210875
0.000265824	0.000665969	0.000214581
0.000228512	0.000649058	0.000200476
0.000246859	0.000622885	0.000217829
0.000231759	0.000580846	0.000188798
0.000219935	0.000600414	0.000196004
0.000207103	0.000552929	0.000182818
0.00018559	0.000711667	0.000199446
0.00017598	0.00057509	0.000177961
0.00017029	0.000510806	0.000179822
0.000165746	0.000697699	0.000174958
0.000176015	0.000681138	0.00017644
0.000169144	0.000566155	0.000176907
0.000157195	0.000532306	0.000178976
0.000148544	0.000615399	0.00017071
0.00016626	0.00067186	0.000171241
0.000157091	0.000509132	0.000194649
