Static	Dynamic	Guided
0.00079632	0.000880226	0.000871371
0.000462305	0.000448338	0.000462828
0.000381719	0.00035792	0.000371645
0.000320413	0.000248638	0.000282629
0.000340596	0.000250549	0.000278012
0.000251622	0.000228234	0.000235572
0.000227262	0.000227935	0.000232108
0.000232092	0.000230345	0.000227842
0.00022975	0.000229885	0.000230345
0.000233267	0.000231449	0.000231262
0.00023502	0.000235972	0.000232039
0.000224966	0.000232234	0.000229902
0.000232863	0.000237242	0.000230867
0.00023537	0.000234998	0.000233945
0.000228507	0.000241944	0.000243472
0.000222333	0.000232471	0.000231049
0.000230735	0.000236546	0.000233794
0.000266338	0.000239798	0.000256232
0.000241126	0.000236914	0.000255641
0.000255511	0.000256255	0.000239748
0.000261378	0.000231662	0.000235255
0.000232958	0.000238007	0.000243276
0.000234424	0.000247493	0.000248486
0.000276119	0.000263797	0.000259602
