Static	Dynamic	Guided
0.000154351	0.000405949	0.00017021700000000001
0.000159622	0.000215322	0.000167133
0.0001453	0.000148258	0.000167214
0.00015305	0.00012218	0.000167078
0.00014877	0.000128786	0.000168685
0.000148443	0.000133366	0.00016533700000000002
0.00015215200000000002	0.000146225	0.000165478
0.000173681	0.000164067	0.00016952799999999998
0.00021495900000000003	0.00021434400000000002	0.00021904599999999998
0.000281242	0.000296675	0.000294987
0.000419569	0.00046213300000000004	0.000438462
0.000716651	0.000740854	0.000723798
0.000706565	0.00073162	0.000727624
0.0007253060000000001	0.000734403	0.000731757
0.000711413	0.000727839	0.000718581
0.000706919	0.0007291239999999999	0.000720807
