Static	Dynamic	Guided
0.0007489389999999999	0.000841524	0.0007219510000000001
0.0007417260000000001	0.000799283	0.000745885
0.0007258639999999999	0.0007526089999999999	0.0007385730000000001
0.0007163260000000001	0.0007477019999999999	0.000735721
0.000720701	0.000746257	0.0007234810000000001
0.000718233	0.0007541269999999999	0.000729163
0.000714032	0.000722851	0.000729468
0.000718201	0.000721065	0.0007336630000000001
0.0007105719999999999	0.0007286310000000001	0.0007278019999999999
0.000715809	0.0007268639999999999	0.0007350719999999999
0.0007163460000000001	0.00073808	0.000734098
0.000720157	0.0007254	0.0007196819999999999
0.000717011	0.0007275710000000001	0.0007318060000000001
0.000712955	0.0007288110000000001	0.0007179510000000001
0.0007148310000000001	0.000732775	0.000729965
0.000717113	0.000731587	0.000738778
