Static	Dynamic	Guided
0.000219798	0.000429814	0.00019429400000000002
0.00019246900000000002	0.000250448	0.000194731
0.00017712900000000002	0.00015023399999999998	0.00019423
0.000183959	0.000128142	0.00019255599999999998
0.00018591900000000002	0.000117795	0.00019736900000000003
0.000174155	0.00012591299999999999	0.000196136
0.000184109	0.000133397	0.000196201
0.00019452	0.00015829	0.00019695
0.00021119599999999997	0.000205235	0.00020435400000000002
0.000300283	0.00028220700000000003	0.000288474
0.00040999900000000003	0.00041977400000000004	0.00041978400000000003
0.0007314989999999999	0.000716637	0.000716115
0.0007084439999999999	0.000708251	0.0007218439999999999
0.0007553639999999999	0.0007148260000000001	0.000707359
0.000723978	0.000741973	0.000723746
0.000687827	0.000718412	0.000715481
